0	4	8	12	16	20	24	28	32	36	40	44	48	52	56	60	64	68	72	76
456	526	755	484	472	985	968	913	904	867	914	1036	1307	691	747	750	618	672	604	721
456	526	755	484	472	985	968	913	904	867	914	1036	1307	691	815	866	754	788	655	762
456	526	755	484	472	985	968	913	904	867	914	1126	1399	788	879	895	781	848	705	833
456	526	755	484	472	985	968	913	904	867	914	1126	1399	788	879	895	826	918	763	864
456	526	755	484	472	985	983	942	874	859	915	1043	1322	728	805	852	764	822	697	766
456	526	755	484	472	985	983	942	874	859	915	1100	1375	792	862	927	819	896	765	848
456	526	755	484	472	985	983	942	874	859	915	1100	1375	792	919	988	896	983	865	972
456	526	755	484	472	985	983	942	874	859	915	1100	1375	792	919	988	896	1105	1014	1138
456	526	755	484	472	985	983	942	896	878	938	1091	1374	751	861	877	793	887	750	846
456	526	755	484	472	985	983	942	896	878	938	1091	1374	751	861	980	900	993	852	953
456	526	755	484	472	985	983	942	896	878	938	1091	1480	863	980	1036	951	1022	903	1029
456	526	755	484	472	985	983	942	896	878	938	1091	1480	863	980	1036	951	1022	967	1086
456	526	755	484	472	985	983	942	896	878	938	1091	1480	863	980	1077	1000	1108	984	1115
456	526	755	484	472	985	983	942	896	878	938	1091	1480	863	980	1077	1000	1108	1064	1193
457	524	732	436	382	840	768	599	376	11	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
457	524	732	436	382	840	768	692	546	350	262	7	291	NA	NA	NA	NA	NA	NA	NA
457	524	732	436	382	840	768	692	546	350	262	8	307	NA	NA	NA	NA	NA	NA	NA
457	524	732	436	462	964	935	827	660	545	435	388	478	NA	NA	NA	NA	NA	NA	NA
457	524	732	436	462	964	935	827	660	545	560	522	617	NA	NA	NA	NA	NA	NA	NA
457	524	732	436	462	964	935	850	728	621	534	478	580	NA	NA	NA	NA	NA	NA	NA
457	524	732	436	462	964	935	850	728	621	624	573	729	11	11	7	NA	NA	NA	NA
458	515	750	452	428	891	817	725	532	309	18	17	19	NA	NA	NA	NA	NA	NA	NA
458	515	750	452	428	891	817	754	609	440	350	303	321	NA	NA	NA	NA	NA	NA	NA
458	515	750	452	428	891	817	754	609	440	350	303	491	NA	NA	NA	NA	NA	NA	NA
458	515	750	452	465	958	913	852	714	546	456	449	531	NA	NA	NA	NA	NA	NA	NA
458	515	750	452	465	958	913	852	714	546	456	449	552	NA	NA	NA	NA	NA	NA	NA
458	515	750	452	465	958	913	852	786	632	591	533	663	26	25	NA	NA	NA	NA	NA
458	515	750	452	465	958	913	852	786	632	591	574	697	19	18	NA	NA	NA	NA	NA
459	497	655	321	266	709	568	343	71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
459	497	655	368	333	801	672	477	283	78	74	73	414	NA	NA	NA	NA	NA	NA	NA
460	500	673	353	327	772	645	443	268	226	82	247	468	NA	NA	NA	NA	NA	NA	NA
460	500	673	353	334	802	680	522	351	305	273	360	621	NA	NA	NA	NA	NA	NA	NA
461	505	684	383	362	861	765	659	501	477	440	515	780	232	272	295	114	NA	NA	NA
461	505	684	383	362	861	765	659	501	477	440	515	780	232	272	295	120	118	128	NA
461	505	684	383	362	861	772	631	468	408	421	490	705	98	106	107	NA	NA	NA	NA
461	505	740	448	437	945	868	766	643	588	574	685	920	367	419	131	128	128	132	130
461	505	740	448	437	945	868	766	643	687	688	768	1043	462	537	536	324	479	272	264
461	505	740	448	437	945	886	757	642	624	619	640	897	303	116	118	NA	NA	NA	NA
461	505	740	448	437	945	886	757	642	624	619	640	897	303	355	316	113	263	123	116
461	505	740	448	437	945	886	757	642	624	619	766	996	430	NA	NA	NA	NA	NA	NA
462	523	749	460	433	911	836	718	509	288	173	168	331	NA	NA	NA	NA	NA	NA	NA
462	523	752	472	439	909	842	734	525	319	165	161	297	NA	NA	NA	NA	NA	NA	NA
463	495	652	358	329	870	799	723	634	749	846	1080	1466	959	NA	NA	NA	NA	NA	NA
463	495	652	358	329	870	799	723	634	749	846	1135	1527	1008	NA	NA	NA	NA	NA	NA
463	495	652	358	329	870	815	708	575	678	781	1054	1470	974	NA	NA	NA	NA	NA	NA
463	495	652	358	329	870	815	708	575	678	781	1054	1496	1021	NA	NA	NA	NA	NA	NA
463	495	652	358	329	870	815	708	737	819	926	1175	1586	1074	1227	1330	1242	NA	NA	NA
463	495	652	358	329	870	815	708	737	819	926	1175	1586	1074	1227	1330	1263	NA	NA	NA
463	495	652	358	329	870	815	708	737	819	926	1175	1593	1085	1235	1354	1283	NA	NA	NA
463	495	702	414	414	921	887	786	758	805	882	1121	1486	970	NA	NA	NA	NA	NA	NA
463	495	702	414	414	921	887	786	758	884	950	1173	1537	1001	1136	1213	1112	NA	NA	NA
463	495	702	414	414	921	887	786	758	884	950	1173	1537	1052	1182	1283	1195	NA	NA	NA
463	495	702	414	414	936	896	801	740	804	863	1060	1360	837	982	1041	919	NA	NA	NA
463	495	702	414	414	936	896	801	740	804	863	1060	1429	882	NA	NA	NA	NA	NA	NA
464	519	728	389	330	763	615	412	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
465	496	671	352	292	734	589	365	61	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
465	502	670	339	285	724	566	334	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
466	529	742	458	431	898	839	738	493	254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
466	529	790	504	490	978	926	846	650	409	293	118	287	NA	NA	NA	NA	NA	NA	NA
466	529	790	504	490	978	926	846	650	409	293	118	423	NA	NA	NA	NA	NA	NA	NA
467	512	713	439	438	947	890	791	672	648	655	767	988	NA	NA	NA	NA	NA	NA	NA
467	512	713	439	438	947	890	791	749	714	729	811	1064	488	536	533	355	411	228	NA
467	512	713	439	438	947	890	791	749	714	729	973	1264	663	758	747	587	678	508	126
467	512	713	439	438	974	939	866	751	737	770	826	1073	463	543	NA	NA	NA	NA	NA
467	512	713	439	438	974	939	866	751	737	770	984	1255	653	686	691	493	NA	NA	NA
467	512	713	439	438	974	939	866	849	823	879	1018	1278	688	773	755	622	658	485	571
467	512	713	439	438	974	939	866	849	823	879	1018	1346	734	836	851	681	764	598	624
467	512	722	445	452	960	910	834	709	694	703	794	1074	NA	NA	NA	NA	NA	NA	NA
467	512	722	445	452	960	910	834	762	748	756	900	1179	581	656	648	507	555	446	449
467	512	722	445	452	960	910	834	762	748	756	963	1293	721	804	844	762	730	574	572
467	512	722	445	452	960	910	834	762	748	756	963	1293	721	804	844	762	889	758	795
467	512	722	445	452	996	957	886	803	787	771	913	1177	NA	NA	NA	NA	NA	NA	NA
467	512	722	445	452	996	957	886	803	787	881	985	1294	665	775	742	577	641	422	NA
468	508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
469	514	661	350	270	693	498	280	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
469	514	731	421	376	830	682	493	281	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
470	535	762	474	427	849	747	584	322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
470	535	762	481	446	878	789	651	378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
471	546	770	483	468	989	962	924	848	703	680	707	851	97	99	96	NA	NA	NA	NA
471	546	770	483	468	989	962	924	848	703	680	707	851	97	110	NA	NA	NA	NA	NA
471	546	770	483	468	989	962	924	848	776	748	783	944	278	277	112	108	104	NA	NA
471	546	770	483	468	989	962	924	848	776	748	783	1072	409	412	362	243	95	98	93
471	546	770	515	515	1009	980	967	879	766	745	775	918	231	87	84	76	80	NA	NA
471	546	770	515	515	1009	980	967	879	830	865	897	1040	404	418	387	65	250	66	62
471	546	770	515	515	1009	980	967	879	830	865	897	1100	407	450	427	287	90	NA	NA
471	546	770	515	515	1009	980	967	879	830	865	897	1100	407	450	427	287	295	79	74
472	507	697	384	349	826	724	574	412	340	314	455	713	92	265	275	104	NA	NA	NA
472	507	697	384	349	826	724	574	412	468	467	555	822	282	360	334	107	NA	NA	NA
472	507	714	420	396	887	812	679	565	561	573	713	1004	473	594	600	448	NA	NA	NA
472	507	714	420	396	887	812	679	605	607	595	712	984	429	541	543	388	NA	NA	NA
473	527	717	406	340	754	629	413	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
473	527	768	466	418	863	755	571	274	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
474	522	711	425	403	916	810	716	561	520	514	646	839	241	263	51	NA	NA	NA	NA
474	522	711	425	403	916	810	716	561	520	514	646	839	401	483	431	289	348	57	53
474	522	711	425	403	916	810	716	630	635	651	674	904	321	402	330	37	221	NA	NA
474	522	711	425	403	916	810	716	630	635	651	878	1119	561	652	585	438	475	268	291
474	522	711	425	403	916	898	854	804	758	840	951	1221	636	764	695	570	588	406	458
474	522	711	425	403	916	898	854	804	758	840	951	1221	697	813	786	652	718	513	541
474	522	711	425	403	916	898	854	804	828	892	1033	1214	635	721	680	550	601	416	442
474	522	711	425	403	916	898	854	804	828	892	1033	1344	784	884	889	716	808	600	648
474	522	711	425	403	916	898	854	804	828	892	1033	1344	784	884	889	716	808	718	779
474	522	737	447	429	940	830	755	661	633	580	638	808	263	275	29	NA	NA	NA	NA
474	522	737	447	429	940	830	755	661	633	750	821	1024	443	513	457	294	27	NA	NA
474	522	737	447	429	940	830	755	661	633	750	821	1024	443	513	457	294	327	33	29
474	522	737	447	429	940	942	885	821	811	828	876	1070	591	660	605	469	506	318	376
474	522	737	447	429	940	942	885	821	812	829	934	1110	509	618	577	395	445	293	313
474	522	737	447	429	940	942	885	821	812	829	934	1217	632	748	717	583	617	450	508
475	545	778	485	467	950	880	815	673	527	436	328	NA	NA	NA	NA	NA	NA	NA	NA
475	545	778	485	467	950	880	815	673	527	436	464	553	NA	NA	NA	NA	NA	NA	NA
475	545	778	485	467	950	880	836	685	503	497	357	428	NA	NA	NA	NA	NA	NA	NA
475	545	778	485	467	950	880	836	685	503	497	506	618	NA	NA	NA	NA	NA	NA	NA
475	545	778	485	476	984	948	898	780	645	593	542	690	NA	NA	NA	NA	NA	NA	NA
475	545	778	485	476	984	948	898	780	645	593	654	801	46	52	45	NA	NA	NA	NA
475	545	778	485	476	984	948	905	772	643	601	560	698	NA	NA	NA	NA	NA	NA	NA
475	545	778	485	476	984	948	905	772	643	601	683	817	34	45	38	NA	NA	NA	NA
475	545	778	485	476	984	948	905	772	643	601	683	817	34	225	30	NA	NA	NA	NA
476	540	771	486	471	932	891	821	600	386	269	142	281	NA	NA	NA	NA	NA	NA	NA
476	540	771	486	471	932	891	821	600	386	269	142	461	NA	NA	NA	NA	NA	NA	NA
477	548	783	498	477	933	892	822	631	457	441	249	344	NA	NA	NA	NA	NA	NA	NA
477	548	783	498	477	933	892	822	631	457	441	460	598	NA	NA	NA	NA	NA	NA	NA
477	548	783	498	521	1014	978	928	802	649	606	603	726	142	NA	NA	NA	NA	NA	NA
478	547	757	446	401	838	714	524	260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
478	547	782	479	445	915	792	644	410	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
479	554	773	480	455	890	781	621	372	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
479	554	788	487	464	912	829	650	411	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
480	537	767	496	497	1024	1023	958	881	889	951	1112	1447	840	928	999	828	948	795	860
480	537	767	496	497	1024	1023	958	881	889	951	1112	1447	840	928	999	828	948	1022	1152
480	537	767	496	497	1024	1023	958	881	889	951	1112	1447	840	928	999	1013	1135	1068	1164
480	537	767	496	497	1024	1023	958	881	889	951	1112	1447	840	928	999	1013	1135	1068	1264
480	537	767	496	497	1024	1023	958	881	889	951	1112	1447	932	1022	1068	983	1090	1030	1146
480	537	767	496	497	1024	1023	958	881	889	951	1112	1447	932	1022	1068	983	1090	1030	1209
480	537	767	496	497	1024	1023	958	881	889	951	1112	1447	932	1022	1068	983	1239	1176	1340
480	537	767	496	497	1024	1023	959	899	927	984	1188	1516	939	1064	1119	1058	1203	1171	1307
480	537	767	496	497	1024	1023	959	899	927	984	1188	1516	939	1064	1119	1058	1203	1171	1323
480	537	767	496	497	1024	1023	959	899	927	984	1188	1516	939	1064	1119	1058	1278	1223	1385
480	537	767	496	497	1024	1023	959	899	927	984	1188	1516	939	1064	1243	1173	1321	NA	NA
480	537	767	496	497	1024	1023	959	899	927	984	1188	1532	951	1086	1128	1063	1202	1160	1346
480	537	767	496	497	1024	1023	959	899	927	984	1188	1532	951	1086	1128	1063	1202	1189	1345
480	537	767	496	497	1024	1023	959	899	927	984	1188	1532	951	1086	1242	1201	1333	NA	NA
480	537	767	496	529	1060	1050	1009	943	986	1062	1267	1622	1058	1201	1312	NA	NA	NA	NA
480	537	767	496	529	1060	1050	1009	943	986	1062	1267	1622	1058	1201	1343	NA	NA	NA	NA
480	537	767	496	529	1060	1050	1009	943	986	1062	1267	1622	1084	1226	1322	NA	NA	NA	NA
480	537	767	496	529	1060	1050	1009	991	1028	1131	1326	1689	1142	NA	NA	NA	NA	NA	NA
480	539	765	500	504	1022	1004	953	886	896	930	1077	1383	779	852	878	747	770	647	661
480	539	765	500	504	1022	1004	953	886	896	930	1077	1383	779	852	878	747	890	751	785
480	539	765	500	504	1022	1004	953	886	896	957	1142	1453	866	963	1004	912	1011	898	966
480	539	765	500	504	1022	1004	953	886	896	957	1142	1453	866	963	1004	912	1011	1029	1171
480	539	765	500	504	1022	1004	953	886	896	957	1142	1453	866	963	1004	920	1040	946	1031
480	539	765	500	504	1022	1004	970	880	882	931	1067	1352	729	825	828	661	755	582	595
480	539	765	500	504	1022	1004	970	880	882	931	1128	1431	828	916	950	799	863	752	816
480	539	765	500	504	1022	1004	970	880	882	931	1128	1431	828	916	950	902	999	876	967
480	539	765	500	523	1040	1012	957	875	881	928	1049	1315	713	NA	NA	NA	NA	NA	NA
480	539	765	500	523	1040	1012	957	875	881	928	1049	1390	753	675	649	459	NA	NA	NA
480	539	765	500	523	1040	1012	957	875	881	928	1049	1390	753	779	992	NA	NA	NA	NA
480	539	765	500	523	1040	1012	957	922	925	974	1119	1407	742	816	NA	NA	NA	NA	NA
481	541	766	492	458	935	911	803	607	448	339	307	439	NA	NA	NA	NA	NA	NA	NA
481	541	780	493	474	967	928	824	621	481	381	383	547	NA	NA	NA	NA	NA	NA	NA
481	541	780	493	474	967	928	876	681	557	473	491	635	NA	NA	NA	NA	NA	NA	NA
482	542	776	501	505	1029	1014	972	882	869	887	1000	1274	573	678	676	NA	NA	NA	NA
482	542	776	501	505	1029	1014	972	882	869	888	1039	1310	694	776	782	655	614	487	503
482	542	776	501	505	1029	1014	972	882	869	888	1039	1310	694	776	782	655	854	728	805
482	542	776	501	505	1029	1030	982	898	897	940	1084	1354	737	797	761	619	637	518	525
482	542	776	501	505	1029	1030	982	898	897	940	1084	1354	737	797	761	735	792	663	688
482	542	776	501	505	1029	1030	982	898	926	952	1122	1433	815	891	918	777	874	773	856
482	542	776	501	505	1029	1030	982	898	926	952	1122	1433	815	891	918	777	949	819	855
482	542	776	501	505	1029	1030	982	898	926	952	1122	1433	815	891	918	777	949	819	1041
482	542	776	501	505	1029	1030	982	898	926	952	1122	1433	867	955	1016	934	1056	947	1088
482	542	776	501	505	1029	1030	982	898	926	952	1122	1433	867	955	1016	934	1056	1047	1190
482	542	776	501	511	1036	1036	994	926	944	999	1195	1501	887	985	1061	939	1069	993	1111
482	542	776	501	511	1036	1036	994	926	944	999	1195	1501	887	985	1061	939	1069	1023	1142
482	542	776	501	511	1036	1036	994	926	944	999	1195	1501	887	985	1061	1105	1245	1208	1353
482	542	776	501	511	1036	1036	994	926	944	999	1195	1501	887	985	1061	1105	1245	1208	1448
482	542	776	501	511	1036	1036	994	926	944	999	1195	1558	958	1037	1130	1059	1179	1152	1291
482	542	776	501	511	1036	1036	994	926	944	999	1195	1558	958	1037	1130	1059	1179	1152	1386
482	542	776	501	511	1036	1036	994	926	944	999	1195	1558	958	1037	1130	1059	1266	1218	1398
482	542	776	501	511	1036	1036	994	926	944	999	1195	1558	958	1037	1130	1059	1266	1218	1404
482	542	776	501	511	1036	1036	994	926	944	999	1195	1558	958	1152	1262	1214	1353	NA	NA
482	542	776	501	511	1036	1036	1022	944	988	1044	1247	1598	1029	1133	1247	1159	1296	1241	1416
482	542	776	501	511	1036	1036	1022	944	988	1044	1247	1598	1029	1133	1247	1159	1296	1265	1464
482	542	776	501	511	1036	1036	1022	944	988	1044	1247	1598	1029	1133	1247	1207	1339	NA	NA
482	542	776	501	511	1036	1036	1022	944	988	1044	1247	1598	1029	1207	1331	NA	NA	NA	NA
482	542	776	501	511	1036	1036	1022	944	988	1104	1303	1643	1115	NA	NA	NA	NA	NA	NA
483	538	764	476	466	965	901	829	697	610	535	541	683	7	9	9	NA	NA	NA	NA
483	538	764	476	466	965	901	829	697	610	638	645	789	14	229	10	NA	NA	NA	NA
483	538	764	476	466	965	941	869	798	680	695	725	829	275	306	16	14	15	NA	NA
483	538	764	476	466	965	941	869	798	680	695	725	986	392	442	386	15	282	17	13
483	538	764	476	466	965	941	869	798	783	784	834	1009	440	435	374	250	288	11	10
483	538	764	476	466	965	941	869	798	783	784	834	1009	440	571	492	394	466	244	NA
483	538	764	476	466	965	941	869	798	783	784	834	1009	440	571	492	394	466	384	439
483	538	764	476	466	965	941	869	798	783	784	852	1052	457	526	483	321	404	21	299
483	538	764	476	466	965	941	869	798	783	784	852	1052	457	526	483	461	538	338	401
483	555	774	482	470	955	900	828	713	583	536	531	593	NA	NA	NA	NA	NA	NA	NA
483	555	774	482	470	955	900	828	713	583	536	531	736	9	10	5	NA	NA	NA	NA
483	555	774	482	470	955	900	828	713	629	590	572	616	NA	NA	NA	NA	NA	NA	NA
483	555	774	482	470	955	900	828	713	629	590	572	807	8	12	6	NA	NA	NA	NA
483	555	774	482	470	997	974	900	834	733	738	743	884	299	334	261	7	7	NA	NA
483	555	774	482	470	997	974	900	834	733	738	743	884	319	367	300	8	217	NA	NA
483	555	774	482	470	997	974	900	834	784	785	817	1010	427	512	481	326	393	12	256
483	555	774	482	470	997	974	900	834	784	785	817	1010	427	512	481	326	393	377	480
483	555	774	482	470	997	974	900	834	784	785	817	1011	377	454	409	235	318	8	11
483	555	774	482	470	997	974	900	834	784	785	817	1011	377	454	409	381	442	266	383
484	561	793	503	484	966	917	799	603	353	76	NA	NA	NA	NA	NA	NA	NA	NA	NA
484	561	793	503	484	966	917	799	603	353	376	239	309	NA	NA	NA	NA	NA	NA	NA
484	561	807	522	501	970	916	817	595	352	62	64	67	NA	NA	NA	NA	NA	NA	NA
485	560	789	523	503	990	953	894	745	443	291	269	342	NA	NA	NA	NA	NA	NA	NA
485	560	789	523	503	990	953	894	745	614	524	470	571	NA	NA	NA	NA	NA	NA	NA
485	560	789	527	502	988	959	899	720	529	330	92	294	NA	NA	NA	NA	NA	NA	NA
485	560	789	527	502	988	959	899	720	529	539	489	559	NA	NA	NA	NA	NA	NA	NA
486	534	760	456	419	876	745	534	296	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
486	534	760	456	419	876	745	598	399	4	3	NA	NA	NA	NA	NA	NA	NA	NA	NA
487	543	761	451	402	856	727	540	331	6	5	NA	NA	NA	NA	NA	NA	NA	NA	NA
487	543	761	490	479	963	861	719	544	395	287	4	332	NA	NA	NA	NA	NA	NA	NA
488	528	725	424	344	805	679	465	242	36	32	NA	NA	NA	NA	NA	NA	NA	NA	NA
488	528	725	424	392	872	751	552	358	262	45	245	370	NA	NA	NA	NA	NA	NA	NA
489	536	738	433	408	884	763	604	396	338	290	349	555	NA	NA	NA	NA	NA	NA	NA
489	536	738	433	409	896	794	653	479	424	398	453	677	80	90	92	NA	NA	NA	NA
490	559	797	499	485	979	940	848	694	516	442	462	578	NA	NA	NA	NA	NA	NA	NA
490	559	797	499	485	979	977	895	752	601	565	484	648	NA	NA	NA	NA	NA	NA	NA
490	559	797	499	485	979	977	895	752	601	565	699	890	164	170	174	NA	NA	NA	NA
491	549	775	491	486	1015	979	934	832	757	758	849	1056	435	446	435	279	280	169	168
491	549	775	491	486	1015	979	934	832	852	872	987	1231	570	634	629	480	511	389	386
491	549	775	491	486	1015	979	934	832	852	872	987	1266	606	677	693	495	549	388	416
491	549	775	491	486	1015	979	934	832	852	872	987	1266	606	677	693	729	790	657	701
491	549	775	491	486	1015	994	929	836	798	792	902	1130	170	172	178	NA	NA	NA	NA
491	549	775	491	486	1015	994	929	836	798	792	902	1130	170	421	372	185	171	171	169
491	549	775	491	486	1015	994	929	836	798	792	902	1130	170	421	372	185	171	173	NA
491	549	775	491	486	1015	994	929	836	883	902	1010	1267	583	603	540	383	NA	NA	NA
491	549	775	517	516	1028	1013	981	887	868	901	1021	1273	153	158	NA	NA	NA	NA	NA
491	549	775	517	516	1028	1013	981	887	868	901	1021	1361	704	754	722	528	NA	NA	NA
491	549	775	517	516	1028	1013	981	919	904	949	1083	1341	722	784	743	601	652	162	NA
491	549	775	517	516	1028	1013	981	919	904	949	1083	1341	722	784	743	611	631	336	NA
491	549	775	517	516	1028	1013	981	919	904	949	1151	1421	824	894	941	810	862	646	613
491	549	775	517	516	1028	1013	981	919	904	949	1151	1421	824	894	941	810	862	646	765
491	549	775	517	516	1028	1013	981	919	904	949	1151	1421	824	894	941	910	1016	897	955
491	549	775	517	516	1028	1022	977	910	895	944	1066	1351	703	780	790	670	733	543	596
491	549	775	517	516	1028	1022	977	910	895	944	1066	1351	838	937	973	885	940	809	859
491	549	775	517	516	1028	1022	977	910	895	944	1066	1351	838	937	973	885	1089	977	1064
491	549	775	517	516	1028	1022	977	910	895	998	1162	1459	881	944	1012	932	1038	909	993
491	549	775	517	516	1028	1022	977	910	895	998	1162	1459	881	1066	1131	1051	1158	1066	1170
491	549	775	517	516	1028	1022	977	910	895	998	1162	1459	881	1066	1131	1051	1158	1092	1224
492	533	733	450	448	956	893	775	664	693	732	879	1156	639	738	769	617	NA	NA	NA
492	533	733	450	448	956	893	775	724	755	799	974	1309	763	871	926	782	NA	NA	NA
492	533	745	463	453	975	933	857	775	803	843	1037	1330	778	902	934	815	861	NA	NA
492	533	745	463	453	975	933	857	775	803	843	1037	1330	778	902	934	815	972	839	826
492	533	745	463	453	975	944	880	811	848	922	1092	1428	894	1032	1091	952	NA	NA	NA
492	533	745	463	453	975	944	880	811	848	922	1164	1490	956	1085	1169	1048	1145	NA	NA
493	556	777	502	487	986	963	887	735	594	525	538	727	NA	NA	NA	NA	NA	NA	NA
493	556	777	502	487	986	963	914	769	651	597	643	827	186	193	199	NA	NA	NA	NA
493	556	777	510	510	1017	999	945	807	729	676	736	951	260	267	254	209	200	NA	NA
493	556	777	510	510	1017	999	973	865	807	779	850	1030	374	333	357	201	243	193	194
494	553	781	461	415	862	734	560	330	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
494	553	781	461	459	939	837	666	443	245	4	NA	NA	NA	NA	NA	NA	NA	NA	NA
495	550	746	429	383	850	721	525	275	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
495	550	746	429	383	850	721	600	476	381	305	283	408	NA	NA	NA	NA	NA	NA	NA
495	551	763	443	385	879	761	562	313	27	21	19	270	NA	NA	NA	NA	NA	NA	NA
495	551	763	443	385	879	761	562	533	413	349	365	520	NA	NA	NA	NA	NA	NA	NA
496	532	744	428	395	899	778	612	447	397	352	428	656	84	94	97	NA	NA	NA	NA
496	532	744	428	395	899	778	678	537	508	477	554	792	256	314	307	100	230	NA	NA
496	532	744	459	443	943	835	695	562	515	490	544	767	90	301	267	101	228	NA	NA
497	563	806	521	493	977	914	814	548	303	38	NA	NA	NA	NA	NA	NA	NA	NA	NA
497	563	806	521	493	977	914	814	730	528	397	288	349	NA	NA	NA	NA	NA	NA	NA
497	563	806	548	518	995	956	878	704	396	246	51	55	NA	NA	NA	NA	NA	NA	NA
497	563	806	548	518	995	956	878	704	597	475	368	429	NA	NA	NA	NA	NA	NA	NA
498	567	804	497	475	948	844	724	438	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
498	567	804	497	475	948	844	724	592	359	238	5	5	NA	NA	NA	NA	NA	NA	NA
499	557	748	471	451	946	859	747	604	587	594	693	945	397	469	473	330	423	234	236
499	557	748	471	473	992	927	808	689	692	706	858	1114	568	664	659	519	612	NA	NA
500	581	795	505	500	1008	975	901	809	712	650	637	783	16	15	NA	NA	NA	NA	NA
500	581	795	505	500	1008	975	901	809	712	650	637	783	18	20	14	NA	NA	NA	NA
500	581	795	505	500	1008	975	901	809	712	776	737	885	345	364	310	13	11	292	407
500	581	795	505	500	1008	975	922	839	734	697	662	849	28	31	21	NA	NA	NA	NA
500	581	795	505	500	1008	975	922	839	734	744	781	940	326	395	325	22	24	NA	NA
500	581	795	505	500	1008	975	922	839	734	744	781	940	326	395	325	22	339	23	257
500	581	795	505	500	1008	975	922	839	734	744	781	940	346	394	311	20	21	NA	NA
500	581	795	505	500	1008	975	922	839	734	744	781	940	346	394	311	20	319	16	271
500	581	820	535	531	1042	1017	974	890	836	839	835	993	385	443	418	251	270	9	8
500	581	820	535	531	1042	1017	974	890	836	839	835	993	385	443	418	251	435	260	391
500	581	820	535	531	1042	1017	974	890	836	839	835	993	385	468	417	280	309	10	6
500	581	820	535	531	1042	1017	974	890	836	899	941	1172	NA	NA	NA	NA	NA	NA	NA
500	581	820	535	531	1042	1017	975	883	827	859	877	1053	41	46	40	30	219	226	21
500	581	820	535	531	1042	1017	975	883	827	859	877	1053	41	503	459	337	507	365	494
500	581	820	535	531	1042	1017	975	883	827	859	1014	1220	562	653	625	483	567	449	575
500	581	820	535	531	1042	1017	975	883	827	859	1014	1220	562	653	625	483	567	522	657
501	552	759	454	430	859	738	573	388	294	254	289	313	NA	NA	NA	NA	NA	NA	NA
501	552	759	454	430	859	738	573	388	294	254	289	479	NA	NA	NA	NA	NA	NA	NA
501	552	759	454	430	959	875	698	568	497	438	481	673	66	77	79	NA	NA	NA	NA
502	570	809	532	520	1016	981	911	761	589	504	430	546	NA	NA	NA	NA	NA	NA	NA
502	570	809	532	520	1016	981	943	840	676	596	596	657	NA	NA	NA	NA	NA	NA	NA
502	597	837	551	549	1047	1039	956	859	763	714	728	858	123	136	NA	NA	NA	NA	NA
502	597	837	551	549	1047	1039	1015	928	832	825	838	898	115	NA	NA	NA	NA	NA	NA
502	597	837	551	549	1047	1039	1015	928	832	825	838	1005	304	259	117	NA	NA	NA	NA
503	565	786	511	524	1037	1044	996	907	871	883	1002	1162	438	434	465	312	337	205	219
503	565	786	511	524	1037	1044	996	907	871	883	1002	1356	657	680	689	537	600	439	467
503	565	786	511	524	1037	1054	1010	915	886	889	1011	1275	587	588	623	466	496	356	382
503	565	823	559	560	1088	1096	1066	984	991	1046	1199	1518	874	939	984	868	929	835	715
503	565	823	559	560	1088	1096	1066	984	995	1045	1189	1507	858	905	964	838	794	649	672
503	565	823	559	560	1088	1096	1066	984	995	1045	1189	1507	858	905	964	838	1041	891	NA
503	565	823	559	560	1106	1102	1102	1031	1046	1111	1296	1634	1037	1140	1222	1129	1209	1069	1157
503	565	823	559	560	1106	1102	1102	1031	1046	1111	1296	1634	1037	1140	1222	1129	1209	1232	1388
503	565	823	559	560	1106	1102	1102	1031	1046	1111	1296	1634	1037	1172	1254	1179	1283	1143	1273
503	565	823	559	560	1106	1102	1102	1031	1046	1111	1296	1634	1037	1172	1254	1179	1283	1277	1449
503	565	823	559	560	1106	1102	1102	1031	1093	1173	1358	1698	1138	NA	NA	NA	NA	NA	NA
504	573	817	526	509	983	885	742	547	269	28	NA	NA	NA	NA	NA	NA	NA	NA	NA
