0	4	8	12	16	20	24	28	32	36	40	44	48	52	56	60	64	68	72	76
439	431	518	414	344	244	406	345	359	511	600	473	549	439	462	558	636	506	583	834
439	431	518	414	344	244	406	345	359	511	600	473	549	439	462	558	636	506	605	853
439	431	536	452	369	282	424	369	379	523	592	478	556	452	468	566	649	525	600	858
439	431	536	452	369	282	424	369	379	523	592	478	556	452	468	566	649	542	616	864
439	431	536	452	369	282	424	369	379	523	592	478	572	469	485	583	673	551	626	880
439	431	536	452	369	282	424	369	379	523	592	478	572	469	485	583	673	551	631	889
440	435	522	445	357	284	427	374	378	527	607	488	569	470	487	589	675	556	630	891
440	435	522	445	357	284	427	374	378	527	607	488	569	470	487	589	675	556	635	879
440	435	522	445	357	284	427	374	378	527	607	488	569	470	495	602	683	571	649	904
440	435	522	445	357	284	427	374	378	530	605	487	570	463	484	592	677	549	623	881
440	435	522	445	357	284	427	374	378	530	605	487	570	463	484	596	672	557	637	893
441	439	530	443	363	305	418	376	368	515	595	481	554	440	456	551	620	508	572	814
441	439	530	443	363	305	418	376	368	515	595	481	554	440	456	551	620	508	572	815
441	439	530	443	363	305	418	376	368	515	595	481	554	458	472	568	642	538	611	848
441	439	556	475	380	324	420	383	382	520	603	483	565	450	469	559	631	518	568	821
441	439	556	475	380	324	420	383	382	520	603	483	565	450	469	577	652	537	599	856
442	433	515	430	335	228	391	322	345	477	543	405	489	376	367	380	454	234	267	461
442	433	515	430	335	228	391	322	345	477	543	405	489	376	367	476	555	390	437	660
442	433	515	430	335	228	391	322	345	478	549	409	490	352	355	419	488	294	338	483
442	433	515	430	335	228	391	322	345	478	549	409	490	352	355	419	488	294	338	635
443	437	535	462	339	186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
444	443	541	471	350	237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
445	450	548	477	358	264	168	162	199	200	245	7	6	NA	NA	NA	NA	NA	NA	NA
446	441	533	469	386	278	416	351	372	506	580	450	537	426	446	532	618	484	542	783
446	441	533	469	386	278	416	351	372	506	580	450	537	426	446	532	618	484	588	837
446	441	533	469	386	278	416	351	372	506	580	454	547	442	459	549	640	502	577	836
446	441	533	469	386	278	416	351	372	506	580	454	547	442	459	549	640	520	590	846
447	453	538	459	379	304	434	385	391	533	611	498	580	476	491	595	680	570	648	906
447	453	538	459	379	304	434	385	391	533	611	498	580	476	491	595	680	570	650	902
447	453	538	459	379	304	434	385	391	533	611	499	581	475	494	599	681	569	645	903
447	453	538	459	379	304	434	385	391	533	611	499	581	475	494	599	681	569	645	907
448	458	545	479	390	327	402	377	371	497	581	460	543	425	440	520	594	478	498	698
448	458	545	479	390	327	402	377	371	497	581	460	543	425	440	520	594	478	498	771
448	458	545	479	390	327	402	377	371	497	581	460	543	444	452	544	616	499	551	778
448	458	545	479	390	327	402	377	387	519	594	474	564	445	460	553	624	512	565	813
448	458	545	479	390	327	402	377	387	519	594	474	564	445	460	553	637	522	585	832
449	457	542	483	375	306	315	309	324	381	438	284	343	216	149	6	144	NA	NA	NA
449	457	542	483	375	306	315	309	324	381	484	328	413	278	222	209	259	5	NA	NA
449	462	551	484	393	315	371	342	355	457	505	365	453	318	297	316	356	167	4	228
449	462	551	484	393	315	371	342	355	457	505	365	453	318	297	316	356	167	4	352
449	462	551	484	393	315	371	342	355	457	547	418	510	387	368	399	455	283	252	446
449	462	551	484	393	315	371	342	355	457	547	418	510	387	368	429	477	329	308	493
450	447	539	465	378	316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
450	447	539	465	378	318	431	386	385	528	608	493	574	461	482	587	663	562	644	895
450	447	539	465	378	318	431	386	385	528	608	493	574	461	482	587	663	563	632	883
450	447	539	465	378	318	433	382	394	534	612	495	576	473	493	593	668	567	641	900
450	447	539	465	378	318	433	382	394	534	612	495	576	473	493	601	682	572	647	905
451	445	550	473	353	202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
452	438	534	442	351	233	376	292	333	432	485	319	397	269	216	211	287	88	NA	NA
452	438	534	442	351	233	376	292	333	432	516	372	452	331	296	320	386	171	158	357
453	452	544	457	362	260	389	329	353	471	542	404	488	380	366	396	467	264	265	489
453	452	544	457	362	260	389	329	353	471	542	404	488	380	366	480	550	375	435	649
453	452	544	457	388	280	386	328	364	473	551	423	493	360	347	405	479	287	301	498
453	452	544	457	388	280	386	328	364	473	551	423	533	418	426	503	577	402	449	677
453	452	544	457	388	280	386	328	364	473	551	423	533	418	426	503	577	460	536	776
454	455	553	485	374	293	243	246	274	308	355	195	239	129	NA	NA	NA	NA	NA	NA
454	455	553	485	374	293	308	289	307	353	415	265	331	194	119	10	146	NA	NA	NA
455	463	552	490	389	320	393	363	373	491	566	442	528	417	418	491	548	412	417	614
455	463	552	490	389	320	393	363	373	491	566	442	528	417	418	491	548	412	439	661
455	463	552	490	389	320	393	363	373	491	566	442	528	428	432	506	574	448	467	682
455	463	552	490	389	320	393	363	386	504	582	461	545	433	443	533	598	473	502	745
455	463	552	490	389	320	393	363	386	504	582	461	545	433	443	533	628	501	545	786
456	442	546	461	342	177	161	54	192	198	248	46	134	NA	NA	NA	NA	NA	NA	NA
457	446	557	466	360	225	324	238	303	354	403	233	304	188	78	81	NA	NA	NA	NA
457	449	537	450	348	196	280	200	265	313	367	192	249	144	NA	NA	NA	NA	NA	NA
458	451	543	463	365	252	361	283	335	410	457	289	366	226	165	147	220	NA	NA	NA
458	451	543	463	365	252	361	283	335	410	508	342	426	303	259	269	350	139	90	296
459	444	547	460	333	171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
459	444	547	460	364	215	223	156	245	263	306	136	191	57	NA	NA	NA	NA	NA	NA
460	448	549	455	345	195	258	178	247	284	339	167	216	123	NA	NA	NA	NA	NA	NA
461	454	554	478	383	287	396	336	374	482	563	427	517	397	388	454	530	357	394	610
461	454	554	478	383	287	396	336	374	482	563	427	517	397	410	465	539	342	376	589
461	454	554	478	383	287	396	336	374	482	563	427	517	397	410	465	539	422	478	709
462	456	555	472	387	299	417	362	381	512	590	467	555	449	465	557	646	519	589	838
462	456	555	472	387	299	417	362	381	512	590	467	555	449	465	557	646	519	609	850
462	456	555	472	387	299	417	362	381	512	590	467	555	449	465	574	658	531	602	862
462	456	555	472	387	299	417	362	381	512	599	485	568	464	480	579	665	555	619	878
462	456	555	472	387	299	417	362	381	512	599	485	568	464	480	579	665	559	620	884
463	468	559	481	394	312	429	380	395	529	609	494	575	472	488	590	669	553	633	886
463	468	559	481	394	312	429	380	395	529	609	494	575	472	488	597	676	564	642	901
463	468	559	481	394	312	429	380	396	532	610	490	579	474	490	588	671	554	634	890
463	468	559	481	394	312	429	380	396	532	610	490	579	474	490	588	679	565	640	898
464	472	561	491	406	323	408	373	388	516	596	475	566	455	467	556	644	526	587	841
464	472	561	491	406	323	408	373	388	516	596	475	566	455	467	556	644	526	587	868
464	472	561	491	406	323	408	373	388	516	596	475	566	466	478	570	656	544	606	867
464	472	561	491	406	323	408	373	388	516	596	475	566	466	478	570	656	544	606	882
464	472	561	491	406	323	408	375	392	509	587	470	557	446	455	543	629	504	558	807
464	472	561	491	406	323	408	375	392	509	587	470	557	446	455	543	629	504	558	827
464	472	561	491	406	323	408	375	392	509	587	470	557	457	466	554	641	523	584	835
464	472	561	491	406	323	408	375	392	509	587	470	557	457	466	554	641	523	584	855
465	464	558	488	398	326	423	384	393	526	604	486	573	465	479	576	655	536	598	860
465	464	558	488	398	326	423	384	393	526	604	486	573	465	479	576	655	558	628	894
465	464	558	488	398	326	423	384	393	526	604	486	577	471	481	578	659	552	622	877
466	459	562	492	367	251	166	149	206	202	250	19	137	NA	NA	NA	NA	NA	NA	NA
467	470	569	497	397	311	327	310	344	403	466	290	363	224	153	16	171	NA	NA	NA
467	470	569	497	397	311	327	310	344	403	466	347	433	293	242	237	296	15	14	250
467	477	560	494	385	297	272	255	305	325	388	228	284	157	11	NA	NA	NA	NA	NA
468	471	571	505	404	319	359	339	360	461	524	373	458	326	294	300	332	112	8	NA
468	471	571	505	404	319	359	339	360	461	524	373	458	326	294	300	405	230	206	376
468	471	571	505	404	319	359	339	360	461	524	408	500	368	338	364	436	237	210	390
468	471	574	503	410	328	383	356	375	485	564	426	513	402	398	451	513	362	374	566
468	471	574	503	410	328	383	356	375	485	564	426	513	402	399	444	514	363	369	552
468	471	574	503	410	328	383	356	375	485	564	426	513	402	399	444	514	363	369	652
468	471	574	503	410	328	383	356	375	485	584	458	544	429	435	510	587	447	458	683
468	471	574	503	410	328	383	356	375	485	584	458	544	429	435	510	587	447	499	733
469	465	566	480	368	230	222	173	251	268	318	142	194	50	NA	NA	NA	NA	NA	NA
470	485	578	498	412	314	401	354	383	496	573	429	527	410	417	479	564	400	444	684
470	485	578	498	412	314	401	354	383	496	573	429	527	410	417	479	564	400	459	688
470	485	578	498	412	314	401	354	383	496	585	471	552	441	450	529	615	479	546	779
470	485	578	498	412	314	401	354	383	496	585	471	552	441	450	529	615	479	546	820
470	485	578	498	412	314	401	354	383	496	585	471	552	441	450	529	621	481	543	787
471	467	564	487	405	307	410	368	390	517	588	472	567	456	461	555	639	510	578	843
471	467	564	487	405	307	410	368	390	517	588	472	567	456	461	555	662	530	608	861
471	467	564	487	405	307	410	368	390	522	601	476	562	462	473	561	643	515	586	842
471	467	564	487	405	307	410	368	390	522	601	476	562	462	473	561	657	532	607	870
472	466	572	476	371	238	278	205	286	320	383	201	271	143	65	NA	NA	NA	NA	NA
472	466	586	500	395	272	322	254	318	357	426	241	310	190	56	61	NA	NA	NA	NA
473	474	570	501	382	277	210	198	260	262	310	147	190	13	NA	NA	NA	NA	NA	NA
474	461	563	482	384	267	343	278	328	382	451	279	364	222	161	127	151	NA	NA	NA
474	461	563	482	384	267	343	278	328	382	451	279	364	222	161	127	256	NA	NA	NA
475	475	568	504	373	288	225	222	253	274	329	153	196	8	NA	NA	NA	NA	NA	NA
476	460	565	486	370	242	197	151	231	235	293	122	168	42	NA	NA	NA	NA	NA	NA
477	478	582	507	409	313	379	346	367	469	550	412	494	369	336	369	439	243	221	404
477	478	582	507	409	313	379	346	367	469	550	412	494	407	386	435	517	345	360	567
477	478	582	507	409	313	379	346	367	469	550	412	494	407	386	435	517	345	361	577
477	478	582	507	409	313	379	350	377	481	556	424	515	382	359	401	470	290	284	479
477	478	582	507	409	313	379	350	377	481	556	424	515	413	423	470	553	366	406	616
477	478	582	507	409	313	379	350	377	481	556	424	515	413	423	470	553	441	468	700
478	473	575	495	372	263	204	168	250	247	305	126	181	32	NA	NA	NA	NA	NA	NA
479	481	581	506	391	274	234	210	272	278	342	161	215	116	NA	NA	NA	NA	NA	NA
480	469	567	489	392	279	380	323	357	452	519	340	424	304	245	248	344	119	75	268
480	469	567	489	392	279	380	323	357	452	519	400	485	358	333	367	446	232	243	426
481	482	584	511	408	310	337	324	348	418	490	324	414	270	194	149	218	NA	NA	NA
481	482	584	511	408	310	337	324	348	418	490	324	414	270	275	266	346	124	21	221
481	482	584	511	408	310	355	320	358	427	495	334	429	288	228	167	226	NA	NA	NA
481	482	584	511	408	310	355	320	358	427	495	334	429	288	228	292	370	155	32	300
482	479	577	502	401	289	342	295	346	405	471	306	371	244	178	130	206	NA	NA	NA
482	479	577	502	401	289	342	295	346	405	471	306	430	286	244	233	306	54	NA	NA
483	480	573	493	403	298	378	334	370	467	539	387	475	347	319	352	421	217	198	339
483	480	573	493	403	298	378	334	370	467	539	387	475	347	319	352	421	217	198	458
483	480	573	493	403	298	378	334	370	486	552	410	507	378	349	413	478	279	231	NA
483	480	573	493	403	298	378	334	370	486	552	410	507	378	349	413	478	279	348	555
483	484	589	514	411	308	366	325	361	448	521	353	446	309	243	232	305	38	NA	NA
483	484	589	514	411	308	366	325	361	448	521	353	446	309	318	330	395	184	154	330
484	486	579	499	413	322	400	365	384	498	572	448	540	424	433	493	582	444	477	699
484	486	579	499	413	322	400	365	384	498	572	448	540	424	433	493	582	444	477	724
484	486	579	499	413	322	400	365	384	498	572	448	540	424	433	528	609	485	532	798
484	486	579	499	413	322	400	365	384	508	583	456	542	434	449	534	610	474	521	772
484	486	579	499	413	322	400	365	384	508	583	456	542	434	449	534	632	505	569	822
485	476	576	496	381	259	274	215	290	316	368	188	259	141	NA	NA	NA	NA	NA	NA
486	483	580	509	402	303	289	267	315	341	412	237	307	181	17	NA	NA	NA	NA	NA
486	489	583	510	400	292	290	263	316	345	407	229	301	183	25	27	NA	NA	NA	NA
487	487	585	508	396	276	264	240	299	315	376	200	258	142	32	NA	NA	NA	NA	NA
488	488	587	512	399	281	312	261	327	356	420	248	318	195	40	47	NA	NA	NA	NA
488	488	588	513	407	296	332	290	342	389	455	288	369	229	154	37	172	NA	NA	NA
NA	4	272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	5	243	164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	8	233	147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	9	255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	68	203	75	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	76	198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	90	104	92	72	71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	90	104	98	78	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	90	104	98	78	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	90	104	98	86	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	129	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	130	133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	140	139	123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	202	98	85	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	202	98	85	240	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	202	517	447	354	265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	202	517	448	340	246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	292	361	267	208	137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	363	289	94	76	173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	363	289	362	284	199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	18	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	34	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	36	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	38	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	40	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	42	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	43	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	47	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	49	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	50	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	51	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	56	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	66	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	67	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	69	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	75	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	77	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	81	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	85	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	86	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	90	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	95	77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	101	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	105	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	107	89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	110	88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	114	96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	116	93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	122	103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	161	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	165	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	174	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	178	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	184	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	185	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	188	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	189	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	193	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	195	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	205	151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	277	194	48	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	469	398	320	254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	81	49	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	81	49	223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	102	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	110	85	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	110	85	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	110	100	94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	116	101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	132	108	103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	132	152	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	215	91	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	292	61	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	292	308	213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	325	267	248	411	359	322	492	560	445	518	398	425	525	576	464	513	753
NA	NA	NA	325	267	248	411	359	322	492	560	445	518	398	425	525	604	491	550	801
NA	NA	NA	420	332	268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	428	330	253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	93	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	93	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	96	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	99	93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	106	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	106	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	130	72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	169	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	178	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	195	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	199	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	209	165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	252	219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	253	220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	2	3	2	2	3	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	4	4	3	3	4	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	6	7	139	116	169	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	7	6	7	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	8	8	10	8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	9	118	9	153	186	3	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	10	10	14	10	128	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	11	14	134	12	138	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	12	127	13	148	180	4	5	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	13	13	15	11	137	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	14	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	15	15	18	154	187	13	12	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	17	20	141	107	154	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	18	16	20	15	159	135	14	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	18	16	20	15	159	135	163	12	10	13	7	NA	NA	NA
NA	NA	NA	NA	NA	NA	19	17	129	134	181	18	18	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	22	19	19	143	197	125	13	9	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	22	19	162	19	135	21	20	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	22	19	162	19	135	23	22	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	22	19	162	19	283	160	193	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	22	19	162	19	283	160	235	18	9	14	8	NA	NA	NA
NA	NA	NA	NA	NA	NA	22	19	162	19	283	160	235	18	9	15	10	NA	NA	NA
NA	NA	NA	NA	NA	NA	24	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	25	24	112	115	166	25	27	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	26	23	121	23	133	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	26	23	121	164	209	105	159	19	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	26	145	166	230	284	140	172	27	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	26	145	166	230	284	199	261	159	23	23	135	NA	NA	NA
NA	NA	NA	NA	NA	NA	28	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	29	28	28	184	230	109	23	24	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	29	28	28	184	230	109	217	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	29	28	28	184	337	215	242	136	15	21	13	NA	NA	NA
NA	NA	NA	NA	NA	NA	29	28	28	184	337	215	242	136	15	21	180	17	NA	NA
NA	NA	NA	NA	NA	NA	29	28	28	184	337	215	242	136	15	196	230	18	19	NA
NA	NA	NA	NA	NA	NA	29	28	28	184	337	215	242	136	15	196	230	218	192	182
NA	NA	NA	NA	NA	NA	29	28	32	27	32	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	29	28	32	27	246	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	29	239	201	350	390	285	332	233	205	195	251	11	NA	NA
NA	NA	NA	NA	NA	NA	29	239	201	350	390	285	332	233	205	245	297	151	16	206
NA	NA	NA	NA	NA	NA	29	239	201	350	436	305	374	257	250	278	333	190	139	286
NA	NA	NA	NA	NA	NA	29	239	201	350	436	305	374	257	250	350	378	248	213	397
NA	NA	NA	NA	NA	NA	30	36	35	35	39	NA	NA	NA	NA	NA	NA	NA	NA	NA
